id,product,category,price,quantity,sale_date
543,Tablet,Electronics,1707.29,9,10/9/2021
544,Printer,Office Supplies,1143.57,3,12/26/2020
545,Tablet,Electronics,759.71,1,4/15/2022
546,Mouse,Accessories,318.37,7,4/29/2021
547,Laptop,Electronics,158.97,3,9/14/2020
548,Laptop,Electronics,894.47,1,4/18/2020
549,Printer,Office Supplies,1054.11,6,6/3/2023
550,Headphones,Audio,1172.78,8,11/10/2022
551,Smartphone,Electronics,1015.07,3,6/28/2023
552,Monitor,Accessories,594.71,1,7/16/2023
553,Monitor,Accessories,316.65,5,8/20/2021
554,Tablet,Electronics,88.21,1,8/31/2022
555,Keyboard,Accessories,959.51,8,11/19/2020
556,Keyboard,Accessories,431.6,2,10/16/2021
557,Laptop,Electronics,1813.91,2,10/26/2020
558,Laptop,Electronics,1733.16,2,5/31/2022
559,Laptop,Electronics,1365.22,10,1/26/2021
560,Monitor,Accessories,1783.89,3,12/11/2020
561,Headphones,Audio,627.92,5,11/20/2021
562,Tablet,Electronics,341.85,4,1/23/2023
563,Laptop,Electronics,1671.66,10,6/9/2020
564,Tablet,Electronics,313.25,8,10/18/2023
565,Headphones,Audio,1827.08,9,8/25/2023
566,Monitor,Accessories,1768.15,1,12/25/2021
567,Tablet,Electronics,706.54,7,7/3/2020
568,Headphones,Audio,1694.3,3,2/24/2021
569,Monitor,Accessories,905.25,10,9/11/2022
570,Headphones,Audio,1445.64,1,9/1/2023
571,Keyboard,Accessories,966.13,4,8/26/2022
572,Smartphone,Electronics,1047.39,2,1/1/2022
573,Printer,Office Supplies,1590.82,2,2/15/2021
574,Keyboard,Accessories,1780.84,4,1/17/2022
575,Monitor,Accessories,240.41,3,9/16/2020
576,Printer,Office Supplies,618.85,10,3/17/2023
577,Monitor,Accessories,1850.26,7,8/20/2022
578,Keyboard,Accessories,1509.59,1,3/12/2021
579,Smartphone,Electronics,685.92,9,1/25/2024
580,Printer,Office Supplies,884.56,7,5/5/2020
581,Headphones,Audio,452.94,8,8/31/2022
582,Monitor,Accessories,91.16,5,8/9/2023
583,Laptop,Electronics,118.93,6,3/6/2022
584,Mouse,Accessories,1120.74,6,5/6/2023
585,Headphones,Audio,129.29,8,1/3/2022
586,Mouse,Accessories,984.57,9,12/31/2020
587,Printer,Office Supplies,1543.59,9,1/27/2022
588,Headphones,Audio,1384.15,10,3/14/2023
589,Headphones,Audio,398.21,9,10/21/2020
590,Monitor,Accessories,413.31,3,6/1/2023
591,Headphones,Audio,82.06,6,9/3/2023
592,Tablet,Electronics,951.21,2,11/1/2023
593,Tablet,Electronics,873.44,7,8/22/2020
594,Printer,Office Supplies,1013.61,8,3/6/2021
595,Headphones,Audio,398.04,4,2/9/2021
596,Laptop,Electronics,823.69,4,4/10/2021
597,Tablet,Electronics,1007.38,9,1/28/2024
598,Printer,Office Supplies,250.43,5,6/15/2021
599,Laptop,Electronics,1377.4,8,3/14/2022
600,Monitor,Accessories,202.96,10,8/5/2023
601,Printer,Office Supplies,1478.93,8,7/20/2021
602,Mouse,Accessories,442,5,10/18/2020
603,Monitor,Accessories,1053.63,1,4/2/2022
604,Printer,Office Supplies,1495.54,9,12/25/2020
605,Tablet,Electronics,774.49,2,3/31/2020
606,Monitor,Accessories,943.45,7,6/21/2022
607,Mouse,Accessories,1009.11,4,1/18/2020
608,Monitor,Accessories,1746.47,6,9/29/2020
609,Laptop,Electronics,268.14,9,10/12/2021
610,Printer,Office Supplies,1264.68,8,10/22/2023
611,Tablet,Electronics,1090.37,4,5/1/2023
612,Headphones,Audio,666.14,1,7/27/2022
613,Laptop,Electronics,1664.41,1,8/15/2021
614,Keyboard,Accessories,1015.59,9,5/23/2022
615,Tablet,Electronics,1513.8,5,4/10/2022
616,Mouse,Accessories,112.71,5,3/17/2021
617,Headphones,Audio,794.67,10,3/16/2022
618,Laptop,Electronics,1095.68,10,6/13/2020
619,Printer,Office Supplies,1501,3,12/10/2022
620,Monitor,Accessories,1497.87,7,4/29/2022
621,Laptop,Electronics,491.69,4,3/15/2021
622,Laptop,Electronics,284.15,8,9/23/2021
623,Laptop,Electronics,594.57,10,1/27/2022
624,Smartphone,Electronics,1180.24,5,1/6/2021
625,Keyboard,Accessories,65.36,8,2/15/2021
626,Headphones,Audio,333.12,3,11/9/2023
627,Smartphone,Electronics,1273.76,7,11/11/2020
628,Printer,Office Supplies,645.47,2,5/27/2022
629,Headphones,Audio,407.3,2,2/12/2023
630,Monitor,Accessories,350.51,9,5/9/2022
631,Keyboard,Accessories,1054.08,1,9/23/2022
632,Smartphone,Electronics,1732.84,9,12/25/2023
633,Keyboard,Accessories,305.1,4,7/27/2023
634,Printer,Office Supplies,69.62,8,7/28/2021
635,Keyboard,Accessories,341.67,8,1/27/2024
636,Monitor,Accessories,1754.03,7,9/14/2020
637,Monitor,Accessories,984.15,5,10/15/2022
638,Monitor,Accessories,546.01,9,1/31/2023
639,Smartphone,Electronics,1576.4,1,11/20/2023
640,Keyboard,Accessories,1597.27,8,2/13/2021
641,Headphones,Audio,1896.44,3,1/23/2020
642,Headphones,Audio,245.41,2,4/30/2023
643,Mouse,Accessories,766.03,1,4/30/2021
644,Mouse,Accessories,797.15,8,11/1/2020
645,Printer,Office Supplies,1716.64,1,3/16/2021
646,Mouse,Accessories,196.61,9,3/19/2023
647,Printer,Office Supplies,1104.84,8,11/30/2020
648,Mouse,Accessories,511.22,4,7/26/2020
649,Keyboard,Accessories,1239.93,3,8/25/2021
650,Monitor,Accessories,1312.02,4,6/21/2020
651,Mouse,Accessories,1447.54,4,5/30/2023
652,Monitor,Accessories,205.88,10,4/8/2022
653,Mouse,Accessories,1274.3,6,11/13/2023
654,Tablet,Electronics,1541.54,4,4/27/2020
655,Laptop,Electronics,1862.67,3,1/20/2024
656,Smartphone,Electronics,1491.41,7,9/6/2020
657,Headphones,Audio,889.41,2,12/25/2020
658,Monitor,Accessories,692.39,2,10/15/2022
659,Smartphone,Electronics,1085.71,9,8/31/2023
660,Laptop,Electronics,1404.31,4,11/26/2023
661,Monitor,Accessories,1089.99,1,4/13/2020
662,Tablet,Electronics,1253.93,4,10/19/2022
663,Monitor,Accessories,124.73,3,9/2/2023
664,Tablet,Electronics,411.89,8,12/5/2021
665,Monitor,Accessories,1803.07,9,5/26/2022
666,Printer,Office Supplies,1637.56,6,9/12/2020
667,Monitor,Accessories,1317.69,10,1/23/2022
668,Mouse,Accessories,1778.89,8,1/9/2020
669,Mouse,Accessories,870.97,8,9/1/2020
670,Keyboard,Accessories,430.12,2,8/9/2023
671,Smartphone,Electronics,1907.78,1,11/2/2023
672,Laptop,Electronics,1255.64,4,10/3/2023
673,Printer,Office Supplies,1545.01,1,5/5/2023
674,Mouse,Accessories,1700.81,7,12/24/2023
675,Printer,Office Supplies,725.48,6,6/27/2022
676,Tablet,Electronics,754.73,3,2/6/2021
677,Mouse,Accessories,1958.66,1,11/21/2022
678,Keyboard,Accessories,595.01,6,12/15/2023
679,Tablet,Electronics,277.2,7,5/6/2022
680,Headphones,Audio,1153.13,3,1/30/2021
681,Keyboard,Accessories,1994.99,7,7/18/2020
682,Tablet,Electronics,1283.7,1,8/30/2020
683,Tablet,Electronics,571.36,5,11/9/2020
684,Mouse,Accessories,486.74,1,5/21/2021
685,Laptop,Electronics,148.49,3,7/8/2020
686,Keyboard,Accessories,1178.65,10,12/14/2020
687,Keyboard,Accessories,1965.2,6,2/12/2022
688,Laptop,Electronics,149.73,5,11/13/2022
689,Tablet,Electronics,499.87,10,3/29/2023
690,Tablet,Electronics,1340.9,3,11/26/2022
691,Smartphone,Electronics,286.86,3,10/15/2022
692,Laptop,Electronics,207.75,2,11/16/2023
693,Printer,Office Supplies,1801.61,5,4/3/2023
694,Headphones,Audio,1762.2,5,7/22/2023
695,Mouse,Accessories,1709.2,5,1/3/2022
696,Mouse,Accessories,257.37,9,9/8/2022
697,Smartphone,Electronics,51.58,6,7/17/2023
698,Monitor,Accessories,1929.78,4,7/8/2022
699,Laptop,Electronics,62.9,4,3/11/2020
700,Monitor,Accessories,1479.56,8,2/16/2021
701,Monitor,Accessories,1057.67,5,9/5/2021
702,Laptop,Electronics,71.45,6,3/28/2020
703,Mouse,Accessories,705.14,8,11/25/2021
704,Mouse,Accessories,1889.1,4,6/29/2022
705,Smartphone,Electronics,1442.95,6,1/22/2023
706,Smartphone,Electronics,1780.33,10,1/21/2022
707,Printer,Office Supplies,1056.77,5,6/18/2023
708,Tablet,Electronics,1642.68,10,12/21/2021
709,Mouse,Accessories,1180.61,1,3/21/2021
710,Mouse,Accessories,1073.19,9,3/1/2022
711,Printer,Office Supplies,1635.79,3,12/29/2022
712,Keyboard,Accessories,1453.67,9,11/2/2022
713,Headphones,Audio,482.48,6,4/8/2023
714,Smartphone,Electronics,96.52,10,6/21/2022
715,Keyboard,Accessories,1763.01,7,8/11/2020
716,Keyboard,Accessories,1836.61,1,5/17/2022
717,Monitor,Accessories,1224.28,6,6/28/2023
718,Monitor,Accessories,1780.06,5,12/11/2022
719,Mouse,Accessories,1546.61,3,9/20/2023
720,Headphones,Audio,1211.31,7,4/6/2021
721,Monitor,Accessories,196.54,8,1/20/2024
722,Mouse,Accessories,1310.35,7,6/15/2020
723,Headphones,Audio,405.74,9,6/29/2020
724,Tablet,Electronics,1649.17,4,7/6/2021
725,Tablet,Electronics,351.24,4,6/18/2020
726,Printer,Office Supplies,1494.45,1,1/10/2023
727,Tablet,Electronics,1584.92,9,8/7/2021
728,Tablet,Electronics,839.93,10,10/14/2022
729,Printer,Office Supplies,1485.08,3,5/10/2021
730,Headphones,Audio,682.7,2,9/30/2022
731,Headphones,Audio,593.09,7,9/18/2023
732,Mouse,Accessories,851.6,3,12/5/2022
733,Headphones,Audio,1283.29,7,10/24/2022
734,Mouse,Accessories,1919.62,8,7/8/2020
735,Headphones,Audio,243.69,9,8/8/2020
736,Smartphone,Electronics,737.87,10,7/1/2021
737,Mouse,Accessories,1371.55,4,7/27/2021
738,Tablet,Electronics,1625.56,9,9/21/2022
739,Mouse,Accessories,1541.22,5,2/3/2020
740,Mouse,Accessories,172.16,7,5/1/2023
741,Smartphone,Electronics,951.13,5,1/7/2023
742,Headphones,Audio,1925.74,4,3/5/2023
743,Mouse,Accessories,1111.64,6,1/17/2020
744,Monitor,Accessories,1147.38,9,8/20/2022
745,Monitor,Accessories,63.62,7,6/18/2022
746,Monitor,Accessories,1353.29,4,9/7/2021
747,Laptop,Electronics,905.21,3,11/10/2023
748,Mouse,Accessories,972.18,8,7/19/2022
749,Keyboard,Accessories,1296.64,3,6/26/2021
750,Monitor,Accessories,1460.31,9,3/31/2023
751,Tablet,Electronics,1241.26,9,4/22/2021
752,Mouse,Accessories,959.16,7,7/2/2023
753,Mouse,Accessories,1657.65,1,8/10/2021
754,Smartphone,Electronics,1088.63,9,12/11/2022
755,Monitor,Accessories,239.69,10,1/30/2024
756,Printer,Office Supplies,349.21,7,1/20/2023
757,Smartphone,Electronics,1447.7,2,1/3/2023
758,Tablet,Electronics,1313.85,6,3/18/2023
759,Smartphone,Electronics,1611.83,2,6/23/2021
760,Keyboard,Accessories,817.1,10,3/19/2020
761,Headphones,Audio,1571.72,5,3/9/2022
762,Printer,Office Supplies,1156.33,2,11/28/2021
763,Headphones,Audio,918.82,5,4/27/2022
764,Laptop,Electronics,816.68,3,12/17/2023
765,Mouse,Accessories,1045.38,9,3/10/2022
766,Tablet,Electronics,1426.83,2,11/23/2020
767,Printer,Office Supplies,512.95,7,6/21/2021
768,Tablet,Electronics,698.03,8,12/15/2023
769,Tablet,Electronics,1246.72,1,6/5/2021
770,Tablet,Electronics,798.66,6,1/10/2020
771,Monitor,Accessories,1809.35,6,2/18/2021
772,Keyboard,Accessories,1238.7,7,2/9/2021
773,Printer,Office Supplies,948.7,5,8/19/2020
774,Printer,Office Supplies,1026.15,2,1/14/2024
775,Printer,Office Supplies,103.28,7,7/16/2021
776,Laptop,Electronics,1864.17,9,7/31/2020
777,Tablet,Electronics,578.75,5,8/7/2021
778,Smartphone,Electronics,1251.98,5,3/21/2020
779,Headphones,Audio,1278.34,7,11/3/2022
780,Mouse,Accessories,608.7,7,9/30/2023
781,Printer,Office Supplies,932.08,3,8/22/2020
782,Keyboard,Accessories,421.01,8,5/19/2021
783,Laptop,Electronics,1466.17,4,12/26/2021
784,Mouse,Accessories,1345.98,7,6/12/2023
785,Printer,Office Supplies,592.95,6,1/8/2022
786,Laptop,Electronics,1966.83,3,4/29/2023
787,Laptop,Electronics,1416.57,2,12/5/2020
788,Mouse,Accessories,1498.36,8,4/4/2021
789,Mouse,Accessories,442.86,7,7/23/2023
790,Keyboard,Accessories,1344.32,9,8/13/2022
791,Smartphone,Electronics,510.01,7,9/14/2020
792,Printer,Office Supplies,1316.83,10,10/17/2023
793,Keyboard,Accessories,1043.77,5,4/29/2023
794,Keyboard,Accessories,276.05,9,12/29/2022
795,Printer,Office Supplies,1153.59,8,9/30/2022
796,Keyboard,Accessories,144.6,10,9/15/2020
797,Keyboard,Accessories,885.46,3,4/9/2023
798,Mouse,Accessories,651.73,7,1/2/2022
799,Keyboard,Accessories,673.72,9,3/2/2020
800,Headphones,Audio,1377.76,10,6/24/2021
801,Monitor,Accessories,1797.34,4,11/6/2020
802,Tablet,Electronics,737.11,8,5/8/2020
803,Printer,Office Supplies,1030.1,6,3/11/2020
804,Monitor,Accessories,614.88,7,7/10/2022
805,Headphones,Audio,276.34,10,7/25/2022
806,Mouse,Accessories,1370.87,6,8/6/2020
807,Keyboard,Accessories,538.84,4,11/25/2020
808,Laptop,Electronics,1785.62,10,5/2/2021
809,Mouse,Accessories,537.15,2,3/4/2021
810,Tablet,Electronics,1393.25,7,11/14/2022
811,Monitor,Accessories,1603.24,10,3/6/2020
812,Printer,Office Supplies,1302.34,7,10/22/2021
813,Mouse,Accessories,1376.61,9,12/14/2023
814,Smartphone,Electronics,1857.12,6,3/7/2020
815,Headphones,Audio,1821.92,10,1/14/2020
816,Tablet,Electronics,1696.16,6,7/5/2021
817,Printer,Office Supplies,1360.39,7,1/22/2021
818,Tablet,Electronics,1800.19,5,5/8/2020
819,Smartphone,Electronics,371.54,5,4/18/2021
820,Smartphone,Electronics,1008.06,9,1/15/2021
821,Tablet,Electronics,960.79,3,1/30/2020
822,Headphones,Audio,474.15,10,3/13/2020
823,Monitor,Accessories,380.99,1,4/28/2021
824,Smartphone,Electronics,673.19,6,4/10/2021
825,Smartphone,Electronics,854.97,2,1/4/2023
826,Laptop,Electronics,1536.84,9,8/26/2022
827,Tablet,Electronics,1637.55,2,5/29/2020
828,Tablet,Electronics,77.65,8,6/13/2023
829,Printer,Office Supplies,1395.56,2,9/30/2023
830,Monitor,Accessories,1195.18,4,8/12/2022
831,Mouse,Accessories,668.04,7,9/16/2022
832,Mouse,Accessories,895.76,9,1/4/2021
833,Mouse,Accessories,1047.73,3,3/7/2022
834,Laptop,Electronics,1039.83,9,3/25/2022
835,Mouse,Accessories,1314.35,10,10/19/2020
836,Laptop,Electronics,475.45,3,7/1/2023
837,Keyboard,Accessories,1060.24,7,2/10/2023
838,Mouse,Accessories,1860.39,8,2/3/2020
839,Mouse,Accessories,1554.61,9,8/27/2021
840,Monitor,Accessories,312.76,6,11/14/2023
841,Headphones,Audio,882.72,2,9/19/2023
842,Headphones,Audio,1298.4,7,9/12/2020
843,Printer,Office Supplies,1307.02,10,11/28/2022
844,Headphones,Audio,950.17,3,3/27/2023
845,Smartphone,Electronics,1887.19,2,11/19/2021
846,Laptop,Electronics,1203.98,9,12/7/2021
847,Headphones,Audio,789.47,1,1/11/2024
848,Monitor,Accessories,1482.26,7,11/12/2020
849,Smartphone,Electronics,955.53,8,10/13/2020
850,Printer,Office Supplies,1764.08,3,12/31/2022
851,Smartphone,Electronics,1473.27,7,6/25/2020
852,Mouse,Accessories,1670.82,10,6/2/2023
853,Headphones,Audio,577.27,1,1/28/2023
854,Laptop,Electronics,1817.34,8,4/1/2021
855,Monitor,Accessories,1117.55,7,2/13/2022
856,Tablet,Electronics,596.62,1,11/22/2022
857,Smartphone,Electronics,583.09,1,3/25/2020
858,Headphones,Audio,660.25,10,11/3/2022
859,Laptop,Electronics,1455.3,2,7/21/2021
860,Monitor,Accessories,1843.37,7,7/31/2023
861,Tablet,Electronics,1098.91,3,11/14/2021
862,Monitor,Accessories,1711.84,10,12/18/2022
863,Smartphone,Electronics,104.26,8,6/29/2023
864,Printer,Office Supplies,912.84,7,6/30/2020
865,Mouse,Accessories,224.32,2,4/19/2022
866,Smartphone,Electronics,708.43,6,10/11/2023
867,Mouse,Accessories,436.43,10,10/29/2022
868,Mouse,Accessories,1046.03,1,2/17/2020
869,Printer,Office Supplies,1040.7,3,2/9/2023
870,Smartphone,Electronics,1910.56,10,4/22/2021
871,Laptop,Electronics,1538.19,4,8/17/2021
872,Printer,Office Supplies,1352.77,1,5/10/2022
873,Printer,Office Supplies,1452.35,7,1/20/2021
874,Headphones,Audio,1506.13,2,1/17/2020
875,Tablet,Electronics,1692.83,10,7/2/2020
876,Keyboard,Accessories,542.03,5,5/27/2020
877,Monitor,Accessories,1847.66,2,8/25/2022
878,Laptop,Electronics,420.64,7,3/28/2023
879,Monitor,Accessories,295.2,3,4/8/2023
880,Smartphone,Electronics,879.11,4,11/21/2022
881,Headphones,Audio,770.48,3,2/5/2020
882,Printer,Office Supplies,1556.09,9,2/4/2023
883,Mouse,Accessories,1297.73,9,2/24/2022
884,Tablet,Electronics,1335.52,3,2/12/2022
885,Monitor,Accessories,1721.87,8,1/16/2020
886,Smartphone,Electronics,1035.29,1,9/3/2020
887,Laptop,Electronics,1886.26,10,10/7/2021
888,Laptop,Electronics,501.4,3,8/30/2023
889,Keyboard,Accessories,53.72,1,5/15/2021
890,Laptop,Electronics,1607.43,9,12/23/2023
891,Monitor,Accessories,660.53,4,12/28/2020
892,Keyboard,Accessories,1148.14,2,2/16/2021
893,Smartphone,Electronics,1667.03,1,7/13/2023
894,Laptop,Electronics,1804.79,2,5/19/2023
895,Monitor,Accessories,226.01,1,11/17/2023
896,Smartphone,Electronics,1739.73,8,8/21/2022
897,Mouse,Accessories,1202.59,5,7/16/2020
898,Monitor,Accessories,952.34,10,12/10/2022
899,Keyboard,Accessories,1635.54,9,8/29/2021
900,Laptop,Electronics,1188.32,8,6/5/2020
901,Printer,Office Supplies,301.38,1,1/17/2024
902,Tablet,Electronics,526.43,5,3/26/2023
903,Tablet,Electronics,178.49,3,12/27/2023
904,Smartphone,Electronics,1998.94,10,12/2/2021
905,Monitor,Accessories,133.49,9,7/5/2020
906,Laptop,Electronics,526.82,8,4/8/2023
907,Mouse,Accessories,784.59,3,12/31/2021
908,Laptop,Electronics,1488.09,6,1/3/2023
909,Headphones,Audio,1767.66,8,10/24/2021
910,Tablet,Electronics,1861.82,4,4/29/2023
911,Printer,Office Supplies,1375.44,2,5/17/2021
912,Headphones,Audio,1462.35,6,2/19/2020
913,Laptop,Electronics,210.83,8,4/29/2020
914,Smartphone,Electronics,73.86,10,3/28/2020
915,Monitor,Accessories,860.4,8,5/29/2020
916,Laptop,Electronics,1227.96,6,4/26/2020
917,Keyboard,Accessories,1019.65,4,3/2/2021
918,Printer,Office Supplies,941.9,6,10/15/2023
919,Laptop,Electronics,256.37,10,2/15/2021
920,Mouse,Accessories,1253.25,8,8/4/2021
921,Tablet,Electronics,1981.69,5,8/27/2023
922,Tablet,Electronics,1978.76,7,7/31/2021
923,Headphones,Audio,198.26,3,4/30/2022
924,Keyboard,Accessories,955.43,1,3/9/2022
925,Keyboard,Accessories,1930.82,10,1/13/2020
926,Smartphone,Electronics,1660.94,10,5/2/2021
927,Smartphone,Electronics,1465.29,7,6/9/2023
928,Monitor,Accessories,104.07,4,12/12/2022
929,Smartphone,Electronics,1872.25,9,11/26/2022
930,Monitor,Accessories,1692.85,7,2/8/2022
931,Mouse,Accessories,602.16,5,3/22/2023
932,Monitor,Accessories,1694.98,3,6/3/2021
933,Headphones,Audio,1125.41,6,9/28/2021
934,Laptop,Electronics,1536.97,5,8/16/2020
935,Printer,Office Supplies,1808.3,4,6/9/2022
936,Headphones,Audio,136.14,1,11/23/2022
937,Laptop,Electronics,121.65,2,4/22/2023
938,Mouse,Accessories,1404.91,4,9/18/2020
939,Keyboard,Accessories,1610.77,7,10/23/2021
940,Headphones,Audio,1899.87,6,6/21/2023
941,Smartphone,Electronics,1289.83,10,6/11/2021
942,Monitor,Accessories,1524.62,7,8/16/2021
943,Printer,Office Supplies,1456.71,3,3/20/2020
944,Tablet,Electronics,1926.29,1,3/27/2020
945,Mouse,Accessories,1018.14,8,4/1/2022
946,Monitor,Accessories,1294.57,7,6/29/2020
947,Printer,Office Supplies,255.74,10,11/12/2023
948,Mouse,Accessories,1316.41,10,12/18/2021
949,Keyboard,Accessories,121.1,6,10/18/2021
950,Mouse,Accessories,1618.95,8,6/1/2023
951,Printer,Office Supplies,1789.22,10,4/24/2020
952,Mouse,Accessories,658.54,8,2/9/2021
953,Tablet,Electronics,949.88,5,4/20/2023
954,Monitor,Accessories,1645.35,6,8/30/2023
955,Headphones,Audio,605.59,7,6/7/2021
956,Laptop,Electronics,967.05,6,1/28/2024
957,Keyboard,Accessories,1204.09,2,10/25/2022
958,Monitor,Accessories,851.13,10,9/16/2022
959,Keyboard,Accessories,205.42,7,6/10/2022
960,Tablet,Electronics,1436.89,2,6/26/2021
961,Smartphone,Electronics,1523.6,3,9/14/2022
962,Tablet,Electronics,1864.23,3,11/24/2020
963,Tablet,Electronics,674.92,8,1/26/2022
964,Laptop,Electronics,719.5,2,3/5/2021
965,Mouse,Accessories,1781.45,8,9/29/2023
966,Mouse,Accessories,1653.02,9,9/24/2022
967,Laptop,Electronics,1681.53,3,5/23/2022
968,Headphones,Audio,1903.75,7,6/22/2021
969,Monitor,Accessories,925,5,8/29/2023
970,Smartphone,Electronics,1358.91,10,1/28/2021
971,Tablet,Electronics,1671.03,4,5/31/2021
972,Mouse,Accessories,703.62,6,6/27/2022
973,Headphones,Audio,867.46,4,7/11/2022
974,Laptop,Electronics,162.17,10,8/12/2021
975,Headphones,Audio,139.48,10,3/17/2023
976,Printer,Office Supplies,458.45,7,12/23/2020
977,Smartphone,Electronics,489.18,1,3/29/2020
978,Keyboard,Accessories,1882.52,1,12/7/2020
979,Mouse,Accessories,1564.04,5,1/18/2023
980,Keyboard,Accessories,516.66,2,1/2/2021
981,Laptop,Electronics,784.54,5,9/11/2022
982,Monitor,Accessories,1824.43,5,11/19/2020
983,Smartphone,Electronics,881.99,8,2/8/2024
984,Laptop,Electronics,659.03,5,4/3/2021
985,Mouse,Accessories,607.95,7,12/10/2021
986,Headphones,Audio,1871.93,10,11/24/2021
987,Headphones,Audio,1392.14,9,8/3/2020
988,Smartphone,Electronics,496.7,10,6/26/2023
989,Printer,Office Supplies,1554.82,10,7/24/2022
990,Laptop,Electronics,1601.79,10,1/21/2020
991,Monitor,Accessories,858.22,6,2/1/2021
992,Headphones,Audio,1065.8,10,3/25/2022
993,Laptop,Electronics,852.74,1,5/11/2021
994,Headphones,Audio,1966.47,9,7/8/2023
995,Smartphone,Electronics,517.78,3,5/19/2020
996,Smartphone,Electronics,536,8,1/4/2024
997,Laptop,Electronics,1411.99,5,9/4/2020
998,Keyboard,Accessories,1613.51,4,4/28/2023
999,Laptop,Electronics,1941.91,6,8/10/2023
1000,Keyboard,Accessories,475.14,9,5/11/2022
1001,Keyboard,Accessories,1391.08,3,1/24/2023
1002,Tablet,Electronics,358.51,1,9/26/2020
1003,Tablet,Electronics,1910.45,6,5/26/2022
1004,Laptop,Electronics,92.33,7,1/29/2024
1005,Tablet,Electronics,689.56,5,8/19/2023
1006,Keyboard,Accessories,218.48,2,7/8/2022
1007,Headphones,Audio,324.83,6,9/9/2020
1008,Keyboard,Accessories,1742.69,7,2/20/2023
1009,Printer,Office Supplies,1642.94,10,3/31/2022
1010,Smartphone,Electronics,492.2,5,1/31/2022
1011,Smartphone,Electronics,437.54,1,6/14/2022
1012,Headphones,Audio,1277.43,8,12/16/2020
1013,Headphones,Audio,1276,9,4/26/2021
1014,Keyboard,Accessories,265.11,10,12/23/2022
1015,Tablet,Electronics,1585,4,7/19/2023
1016,Tablet,Electronics,1631.78,3,6/29/2022
1017,Mouse,Accessories,1110.5,3,4/11/2021
1018,Mouse,Accessories,382.57,6,12/2/2023
1019,Tablet,Electronics,1343.16,4,7/22/2020
1020,Tablet,Electronics,1198.63,8,8/3/2020
1021,Mouse,Accessories,1909.84,8,2/19/2021
1022,Laptop,Electronics,92.46,8,10/24/2023
1023,Printer,Office Supplies,1078.45,7,7/21/2020
1024,Laptop,Electronics,191.34,5,6/25/2021
1025,Laptop,Electronics,1119.41,5,11/2/2023
1026,Headphones,Audio,1319.15,9,12/24/2022
1027,Printer,Office Supplies,870.01,6,7/20/2021
1028,Laptop,Electronics,1606.37,5,11/26/2023
1029,Printer,Office Supplies,1119.7,7,11/16/2023
1030,Tablet,Electronics,511.24,3,6/22/2022
1031,Headphones,Audio,1810.28,3,8/19/2022
1032,Smartphone,Electronics,1831.24,10,11/6/2023
1033,Monitor,Accessories,981.59,9,8/27/2021
1034,Tablet,Electronics,1982.08,2,4/25/2023
1035,Headphones,Audio,842.71,10,7/24/2022
